Entity,Code,Day,people_fully_vaccinated_per_hundred
Montenegro,MNE,2021-05-26,8.54
Montenegro,MNE,2021-05-28,9.89
Montserrat,MSR,2021-03-10,0.8
Montserrat,MSR,2021-03-17,3.88
Montserrat,MSR,2021-03-31,5.52
Montserrat,MSR,2021-04-14,9.34
Montserrat,MSR,2021-04-21,12.32
Montserrat,MSR,2021-05-21,21.72
Morocco,MAR,2021-02-19,0.01
Morocco,MAR,2021-02-20,0.04
Morocco,MAR,2021-02-22,0.06
Morocco,MAR,2021-02-23,0.08
Morocco,MAR,2021-02-24,0.1
Morocco,MAR,2021-02-25,0.12
Morocco,MAR,2021-02-26,0.26
Morocco,MAR,2021-02-27,0.44
Morocco,MAR,2021-03-01,0.63
Morocco,MAR,2021-03-02,0.8
Morocco,MAR,2021-03-03,0.98
Morocco,MAR,2021-03-04,1.12
Morocco,MAR,2021-03-05,1.35
Morocco,MAR,2021-03-06,1.57
Morocco,MAR,2021-03-08,1.76
Morocco,MAR,2021-03-09,1.94
Morocco,MAR,2021-03-10,2.31
Morocco,MAR,2021-03-11,2.63
Morocco,MAR,2021-03-12,3.32
Morocco,MAR,2021-03-13,3.99
Morocco,MAR,2021-03-15,4.79
Morocco,MAR,2021-03-16,5.31
Morocco,MAR,2021-03-17,5.73
Morocco,MAR,2021-03-19,6.37
Morocco,MAR,2021-03-20,6.57
Morocco,MAR,2021-03-22,6.82
Morocco,MAR,2021-03-23,7.03
Morocco,MAR,2021-03-24,7.71
Morocco,MAR,2021-03-25,8.32
Morocco,MAR,2021-03-26,8.76
Morocco,MAR,2021-03-27,9.03
Morocco,MAR,2021-03-29,9.36
Morocco,MAR,2021-03-30,9.66
Morocco,MAR,2021-03-31,9.95
Morocco,MAR,2021-04-01,10.21
Morocco,MAR,2021-04-02,10.41
Morocco,MAR,2021-04-03,10.54
Morocco,MAR,2021-04-05,10.7
Morocco,MAR,2021-04-06,10.82
Morocco,MAR,2021-04-07,10.94
Morocco,MAR,2021-04-08,11.04
Morocco,MAR,2021-04-09,11.12
Morocco,MAR,2021-04-10,11.2
Morocco,MAR,2021-04-11,11.24
Morocco,MAR,2021-04-13,11.26
Morocco,MAR,2021-04-14,11.29
Morocco,MAR,2021-04-15,11.31
Morocco,MAR,2021-04-16,11.33
Morocco,MAR,2021-04-17,11.34
Morocco,MAR,2021-04-19,11.35
Morocco,MAR,2021-04-20,11.36
Morocco,MAR,2021-04-21,11.39
Morocco,MAR,2021-04-22,11.4
Morocco,MAR,2021-04-23,11.43
Morocco,MAR,2021-04-26,11.43
Morocco,MAR,2021-04-27,11.47
Morocco,MAR,2021-04-28,11.53
Morocco,MAR,2021-04-30,11.54
Morocco,MAR,2021-05-01,11.54
Morocco,MAR,2021-05-03,11.6
Morocco,MAR,2021-05-04,11.72
Morocco,MAR,2021-05-05,11.78
Morocco,MAR,2021-05-07,11.82
Morocco,MAR,2021-05-08,11.9
Morocco,MAR,2021-05-10,11.93
Morocco,MAR,2021-05-11,11.96
Morocco,MAR,2021-05-12,12.03
Morocco,MAR,2021-05-14,12.06
Morocco,MAR,2021-05-15,12.19
Morocco,MAR,2021-05-17,12.31
Morocco,MAR,2021-05-18,12.41
Morocco,MAR,2021-05-19,12.66
Morocco,MAR,2021-05-20,12.86
Morocco,MAR,2021-05-21,13.05
Morocco,MAR,2021-05-22,13.09
Morocco,MAR,2021-05-24,13.21
Morocco,MAR,2021-05-25,13.54
Morocco,MAR,2021-05-28,14.13
Mozambique,MOZ,2021-05-12,0.19
Mozambique,MOZ,2021-05-18,0.24
Myanmar,MMR,2021-03-31,0.07
Myanmar,MMR,2021-04-23,0.55
Myanmar,MMR,2021-05-04,1.57
Myanmar,MMR,2021-05-13,2.25
Namibia,NAM,2021-04-19,0.01
Namibia,NAM,2021-04-20,0.01
Namibia,NAM,2021-04-21,0.01
Namibia,NAM,2021-04-22,0.01
Namibia,NAM,2021-04-23,0.02
Namibia,NAM,2021-04-24,0.03
Namibia,NAM,2021-04-25,0.03
Namibia,NAM,2021-04-28,0.05
Namibia,NAM,2021-04-30,0.05
Namibia,NAM,2021-05-01,0.06
Namibia,NAM,2021-05-05,0.07
Namibia,NAM,2021-05-06,0.08
Namibia,NAM,2021-05-07,0.08
Namibia,NAM,2021-05-08,0.09
Namibia,NAM,2021-05-09,0.09
Namibia,NAM,2021-05-10,0.09
Namibia,NAM,2021-05-11,0.1
Namibia,NAM,2021-05-12,0.1
Namibia,NAM,2021-05-13,0.1
Namibia,NAM,2021-05-14,0.11
Namibia,NAM,2021-05-15,0.12
Namibia,NAM,2021-05-16,0.12
Namibia,NAM,2021-05-17,0.12
Namibia,NAM,2021-05-18,0.13
Namibia,NAM,2021-05-19,0.15
Namibia,NAM,2021-05-21,0.2
Namibia,NAM,2021-05-22,0.22
Namibia,NAM,2021-05-23,0.22
Namibia,NAM,2021-05-25,0.25
Namibia,NAM,2021-05-26,0.3
Namibia,NAM,2021-05-27,0.33
Nepal,NPL,2021-05-07,1.24
Nepal,NPL,2021-05-18,1.46
Nepal,NPL,2021-05-20,1.66
Nepal,NPL,2021-05-21,1.76
Nepal,NPL,2021-05-22,1.82
Nepal,NPL,2021-05-23,1.9
Nepal,NPL,2021-05-24,2.04
Nepal,NPL,2021-05-25,2.11
Nepal,NPL,2021-05-26,2.16
Nepal,NPL,2021-05-27,2.22
Netherlands,NLD,2021-01-31,0.01
Netherlands,NLD,2021-02-07,0.15
Netherlands,NLD,2021-02-14,0.56
Netherlands,NLD,2021-02-21,0.95
Netherlands,NLD,2021-02-28,1.61
Netherlands,NLD,2021-03-07,2.1
Netherlands,NLD,2021-03-14,2.6
Netherlands,NLD,2021-03-21,3.33
Netherlands,NLD,2021-03-28,3.9
Netherlands,NLD,2021-04-04,4.53
Netherlands,NLD,2021-04-11,5.27
Netherlands,NLD,2021-04-18,5.8
Netherlands,NLD,2021-04-25,6.54
Netherlands,NLD,2021-05-02,7.31
Netherlands,NLD,2021-05-09,9.16
Netherlands,NLD,2021-05-16,11.15
Netherlands,NLD,2021-05-23,14.28
Netherlands,NLD,2021-05-28,15.56
New Caledonia,NCL,2021-02-16,0.1
New Caledonia,NCL,2021-02-23,0.36
New Caledonia,NCL,2021-03-09,0.85
New Caledonia,NCL,2021-03-16,1.27
New Caledonia,NCL,2021-03-23,1.8
New Caledonia,NCL,2021-03-30,2.7
New Caledonia,NCL,2021-04-07,4.41
New Caledonia,NCL,2021-04-13,6.17
New Caledonia,NCL,2021-04-20,7.29
New Caledonia,NCL,2021-04-27,8.35
New Caledonia,NCL,2021-05-04,9.24
New Caledonia,NCL,2021-05-11,11.08
New Caledonia,NCL,2021-05-18,12.48
New Caledonia,NCL,2021-05-25,14.06
New Zealand,NZL,2021-03-06,0
New Zealand,NZL,2021-03-07,0
New Zealand,NZL,2021-03-08,0
New Zealand,NZL,2021-03-09,0
New Zealand,NZL,2021-03-10,0
New Zealand,NZL,2021-03-11,0
New Zealand,NZL,2021-03-12,0
New Zealand,NZL,2021-03-13,0
New Zealand,NZL,2021-03-14,0
New Zealand,NZL,2021-03-15,0.01
New Zealand,NZL,2021-03-16,0.01
New Zealand,NZL,2021-03-17,0.02
New Zealand,NZL,2021-03-18,0.03
New Zealand,NZL,2021-03-19,0.04
New Zealand,NZL,2021-03-20,0.06
New Zealand,NZL,2021-03-21,0.07
New Zealand,NZL,2021-03-22,0.1
New Zealand,NZL,2021-03-23,0.12
New Zealand,NZL,2021-03-24,0.15
New Zealand,NZL,2021-03-25,0.18
New Zealand,NZL,2021-03-26,0.21
New Zealand,NZL,2021-03-27,0.23
New Zealand,NZL,2021-03-28,0.24
New Zealand,NZL,2021-03-29,0.26
New Zealand,NZL,2021-03-30,0.29
New Zealand,NZL,2021-03-31,0.32
New Zealand,NZL,2021-04-01,0.35
New Zealand,NZL,2021-04-02,0.35
New Zealand,NZL,2021-04-03,0.36
New Zealand,NZL,2021-04-04,0.36
New Zealand,NZL,2021-04-05,0.37
New Zealand,NZL,2021-04-06,0.4
New Zealand,NZL,2021-04-07,0.44
New Zealand,NZL,2021-04-08,0.48
New Zealand,NZL,2021-04-09,0.52
New Zealand,NZL,2021-04-10,0.54
New Zealand,NZL,2021-04-11,0.56
New Zealand,NZL,2021-04-12,0.59
New Zealand,NZL,2021-04-13,0.63
New Zealand,NZL,2021-04-14,0.66
New Zealand,NZL,2021-04-15,0.7
New Zealand,NZL,2021-04-16,0.75
New Zealand,NZL,2021-04-17,0.77
New Zealand,NZL,2021-04-18,0.79
New Zealand,NZL,2021-04-19,0.83
New Zealand,NZL,2021-04-20,0.89
New Zealand,NZL,2021-04-21,0.96
New Zealand,NZL,2021-04-22,1.04
New Zealand,NZL,2021-04-23,1.12
New Zealand,NZL,2021-04-24,1.14
New Zealand,NZL,2021-04-25,1.16
New Zealand,NZL,2021-04-26,1.18
New Zealand,NZL,2021-04-27,1.25
New Zealand,NZL,2021-04-28,1.32
New Zealand,NZL,2021-04-29,1.43
New Zealand,NZL,2021-04-30,1.53
New Zealand,NZL,2021-05-01,1.57
New Zealand,NZL,2021-05-02,1.61
New Zealand,NZL,2021-05-03,1.7
New Zealand,NZL,2021-05-04,1.81
New Zealand,NZL,2021-05-05,1.93
New Zealand,NZL,2021-05-06,2.05
New Zealand,NZL,2021-05-07,2.19
New Zealand,NZL,2021-05-08,2.25
New Zealand,NZL,2021-05-09,2.28
New Zealand,NZL,2021-05-10,2.39
New Zealand,NZL,2021-05-11,2.51
New Zealand,NZL,2021-05-12,2.63
New Zealand,NZL,2021-05-13,2.75
New Zealand,NZL,2021-05-14,2.9
New Zealand,NZL,2021-05-15,2.95
New Zealand,NZL,2021-05-16,2.99
New Zealand,NZL,2021-05-17,3.07
New Zealand,NZL,2021-05-18,3.18
New Zealand,NZL,2021-05-19,3.31
New Zealand,NZL,2021-05-20,3.45
New Zealand,NZL,2021-05-21,3.6
New Zealand,NZL,2021-05-22,3.68
New Zealand,NZL,2021-05-23,3.71
New Zealand,NZL,2021-05-24,3.82
New Zealand,NZL,2021-05-25,3.96
Niger,NER,2021-05-12,0.02
Niger,NER,2021-05-18,0.03
Niger,NER,2021-05-26,0.03
Nigeria,NGA,2021-05-25,0
Nigeria,NGA,2021-05-26,0.01
Nigeria,NGA,2021-05-27,0.01
Nigeria,NGA,2021-05-28,0.02
North America,,2021-01-06,0
North America,,2021-01-07,0
North America,,2021-01-08,0
North America,,2021-01-09,0
North America,,2021-01-10,0
North America,,2021-01-11,0
North America,,2021-01-12,0
North America,,2021-01-13,0
North America,,2021-01-14,0.23
North America,,2021-01-15,0.28
North America,,2021-01-16,0.28
North America,,2021-01-17,0.28
North America,,2021-01-18,0.28
North America,,2021-01-19,0.35
North America,,2021-01-20,0.37
North America,,2021-01-21,0.41
North America,,2021-01-22,0.48
North America,,2021-01-23,0.52
North America,,2021-01-24,0.56
North America,,2021-01-25,0.58
North America,,2021-01-26,0.61
North America,,2021-01-27,0.66
North America,,2021-01-28,0.74
North America,,2021-01-29,0.83
North America,,2021-01-30,0.91
North America,,2021-01-31,0.98
North America,,2021-02-01,1.03
North America,,2021-02-02,1.05
North America,,2021-02-03,1.12
North America,,2021-02-04,1.21
North America,,2021-02-05,1.31
North America,,2021-02-06,1.45
North America,,2021-02-07,1.59
North America,,2021-02-08,1.66
North America,,2021-02-09,1.72
North America,,2021-02-10,1.83
North America,,2021-02-11,1.95
North America,,2021-02-12,2.11
North America,,2021-02-13,2.28
North America,,2021-02-14,2.45
North America,,2021-02-15,2.45
North America,,2021-02-16,2.61
North America,,2021-02-17,2.7
North America,,2021-02-18,2.82
North America,,2021-02-19,3.02
North America,,2021-02-20,3.18
North America,,2021-02-21,3.34
North America,,2021-02-22,3.45
North America,,2021-02-23,3.53
North America,,2021-02-24,3.65
North America,,2021-02-25,3.82
North America,,2021-02-26,4.01
North America,,2021-02-27,4.2
North America,,2021-02-28,4.38
North America,,2021-03-01,4.5
North America,,2021-03-02,4.62
North America,,2021-03-03,4.76
North America,,2021-03-04,4.9
North America,,2021-03-05,5.06
North America,,2021-03-06,5.24
North America,,2021-03-07,5.39
North America,,2021-03-08,5.53
North America,,2021-03-09,5.64
North America,,2021-03-10,5.77
North America,,2021-03-11,5.93
North America,,2021-03-12,6.13
North America,,2021-03-13,6.45
North America,,2021-03-14,6.54
North America,,2021-03-15,6.69
North America,,2021-03-16,6.81
North America,,2021-03-17,6.98
North America,,2021-03-18,7.16
North America,,2021-03-19,7.32
North America,,2021-03-20,7.51
North America,,2021-03-21,7.71
North America,,2021-03-22,7.85
North America,,2021-03-23,7.95
North America,,2021-03-24,8.11
North America,,2021-03-25,8.29
North America,,2021-03-26,8.52
North America,,2021-03-27,8.77
North America,,2021-03-28,9.01
North America,,2021-03-29,9.2
North America,,2021-03-30,9.35
North America,,2021-03-31,9.56
North America,,2021-04-01,9.82
North America,,2021-04-02,10.15
North America,,2021-04-03,10.48
North America,,2021-04-04,10.74
North America,,2021-04-05,10.93
North America,,2021-04-06,11.07
North America,,2021-04-07,11.34
North America,,2021-04-08,11.67
North America,,2021-04-09,12.05
North America,,2021-04-10,12.49
North America,,2021-04-11,12.84
North America,,2021-04-12,13.11
North America,,2021-04-13,13.4
North America,,2021-04-14,13.78
North America,,2021-04-15,14.15
North America,,2021-04-16,14.58
North America,,2021-04-17,14.92
North America,,2021-04-18,15.24
North America,,2021-04-19,15.46
North America,,2021-04-20,15.68
North America,,2021-04-21,15.99
North America,,2021-04-22,16.34
North America,,2021-04-23,16.72
North America,,2021-04-24,17.07
North America,,2021-04-25,17.4
North America,,2021-04-26,17.63
North America,,2021-04-27,17.78
North America,,2021-04-28,18.12
North America,,2021-04-29,18.46
North America,,2021-04-30,18.82
North America,,2021-05-01,19.2
North America,,2021-05-02,19.46
North America,,2021-05-03,19.6
North America,,2021-05-04,19.82
North America,,2021-05-05,20.09
North America,,2021-05-06,20.42
North America,,2021-05-07,20.8
North America,,2021-05-08,21.12
North America,,2021-05-09,21.41
North America,,2021-05-10,21.64
North America,,2021-05-11,21.83
North America,,2021-05-12,22.08
North America,,2021-05-13,22.37
North America,,2021-05-14,22.6
North America,,2021-05-15,22.87
North America,,2021-05-16,23.16
North America,,2021-05-17,23.34
North America,,2021-05-18,23.54
North America,,2021-05-19,23.77
North America,,2021-05-20,24.01
North America,,2021-05-21,24.27
North America,,2021-05-22,24.5
North America,,2021-05-23,24.68
North America,,2021-05-24,24.82
North America,,2021-05-25,24.93
North America,,2021-05-26,25.09
North America,,2021-05-27,25.32
North America,,2021-05-28,25.46
North Macedonia,MKD,2021-05-10,1.15
North Macedonia,MKD,2021-05-11,1.19
North Macedonia,MKD,2021-05-12,1.23
North Macedonia,MKD,2021-05-15,1.27
North Macedonia,MKD,2021-05-18,1.52
North Macedonia,MKD,2021-05-19,1.62
North Macedonia,MKD,2021-05-20,1.75
North Macedonia,MKD,2021-05-21,1.85
North Macedonia,MKD,2021-05-22,1.86
North Macedonia,MKD,2021-05-23,1.86
North Macedonia,MKD,2021-05-26,2.06
North Macedonia,MKD,2021-05-27,2.62
North Macedonia,MKD,2021-05-28,2.87
Northern Cyprus,OWID_CYN,2021-03-25,11.53
Northern Cyprus,OWID_CYN,2021-04-14,12.68
Northern Cyprus,OWID_CYN,2021-04-19,12.7
Northern Cyprus,OWID_CYN,2021-04-23,12.78
Northern Cyprus,OWID_CYN,2021-05-08,13.28
Northern Cyprus,OWID_CYN,2021-05-10,13.31
Northern Cyprus,OWID_CYN,2021-05-11,13.38
Northern Cyprus,OWID_CYN,2021-05-14,13.41
Northern Cyprus,OWID_CYN,2021-05-17,13.44
Northern Cyprus,OWID_CYN,2021-05-19,13.46
Northern Cyprus,OWID_CYN,2021-05-22,13.65
Northern Cyprus,OWID_CYN,2021-05-24,13.68
Northern Cyprus,OWID_CYN,2021-05-25,13.84
Northern Cyprus,OWID_CYN,2021-05-27,14.2
Northern Ireland,,2021-01-03,0.07
Northern Ireland,,2021-01-10,0.74
Northern Ireland,,2021-01-11,0.81
Northern Ireland,,2021-01-12,0.94
Northern Ireland,,2021-01-13,1
Northern Ireland,,2021-01-14,1.02
Northern Ireland,,2021-01-15,1.03
Northern Ireland,,2021-01-16,1.07
Northern Ireland,,2021-01-17,1.11
Northern Ireland,,2021-01-18,1.14
Northern Ireland,,2021-01-19,1.16
Northern Ireland,,2021-01-20,1.18
Northern Ireland,,2021-01-21,1.19
Northern Ireland,,2021-01-22,1.2
Northern Ireland,,2021-01-23,1.2
Northern Ireland,,2021-01-24,1.2
Northern Ireland,,2021-01-25,1.2
Northern Ireland,,2021-01-26,1.21
Northern Ireland,,2021-01-27,1.26
Northern Ireland,,2021-01-28,1.27
Northern Ireland,,2021-01-29,1.28
Northern Ireland,,2021-01-30,1.28
Northern Ireland,,2021-01-31,1.3
Northern Ireland,,2021-02-01,1.31
Northern Ireland,,2021-02-02,1.33
Northern Ireland,,2021-02-03,1.35
Northern Ireland,,2021-02-04,1.38
Northern Ireland,,2021-02-05,1.4
Northern Ireland,,2021-02-06,1.44
Northern Ireland,,2021-02-07,1.45
Northern Ireland,,2021-02-08,1.46
Northern Ireland,,2021-02-09,1.47
Northern Ireland,,2021-02-10,1.49
Northern Ireland,,2021-02-11,1.51
Northern Ireland,,2021-02-12,1.53
Northern Ireland,,2021-02-13,1.53
Northern Ireland,,2021-02-14,1.53
Northern Ireland,,2021-02-15,1.54
Northern Ireland,,2021-02-16,1.56
Northern Ireland,,2021-02-17,1.58
Northern Ireland,,2021-02-18,1.6
Northern Ireland,,2021-02-19,1.62
Northern Ireland,,2021-02-21,1.63
Northern Ireland,,2021-02-22,1.64
Northern Ireland,,2021-02-23,1.66
Northern Ireland,,2021-02-24,1.67
Northern Ireland,,2021-02-25,1.68
Northern Ireland,,2021-02-26,1.72
Northern Ireland,,2021-02-27,1.72
Northern Ireland,,2021-02-28,1.75
Northern Ireland,,2021-03-01,1.87
Northern Ireland,,2021-03-02,2
Northern Ireland,,2021-03-03,2.12
Northern Ireland,,2021-03-04,2.21
Northern Ireland,,2021-03-05,2.22
Northern Ireland,,2021-03-06,2.23
Northern Ireland,,2021-03-07,2.26
Northern Ireland,,2021-03-08,2.35
Northern Ireland,,2021-03-09,2.48
Northern Ireland,,2021-03-10,2.58
Northern Ireland,,2021-03-11,2.61
Northern Ireland,,2021-03-12,2.64
Northern Ireland,,2021-03-13,2.77
Northern Ireland,,2021-03-14,2.89
Northern Ireland,,2021-03-15,3.08
Northern Ireland,,2021-03-16,3.38
Northern Ireland,,2021-03-17,3.55
Northern Ireland,,2021-03-18,3.73
Northern Ireland,,2021-03-19,3.98
Northern Ireland,,2021-03-20,4.15
Northern Ireland,,2021-03-21,4.68
Northern Ireland,,2021-03-23,5.08
Northern Ireland,,2021-03-24,5.54
Northern Ireland,,2021-03-25,6
Northern Ireland,,2021-03-26,6.36
Northern Ireland,,2021-03-27,6.52
Northern Ireland,,2021-03-28,6.6
Northern Ireland,,2021-03-29,6.97
Northern Ireland,,2021-03-30,7.31
Northern Ireland,,2021-03-31,7.7
Northern Ireland,,2021-04-01,8.1
Northern Ireland,,2021-04-02,8.46
Northern Ireland,,2021-04-03,8.58
Northern Ireland,,2021-04-04,8.65
Northern Ireland,,2021-04-05,8.73
Northern Ireland,,2021-04-06,8.87
Northern Ireland,,2021-04-07,9.18
Northern Ireland,,2021-04-08,9.6
Northern Ireland,,2021-04-09,10.02
Northern Ireland,,2021-04-10,10.28
Northern Ireland,,2021-04-11,10.54
Northern Ireland,,2021-04-12,11.11
Northern Ireland,,2021-04-13,11.84
Northern Ireland,,2021-04-14,12.53
Northern Ireland,,2021-04-15,13.23
Northern Ireland,,2021-04-16,13.88
Northern Ireland,,2021-04-17,14.17
Northern Ireland,,2021-04-18,14.45
Northern Ireland,,2021-04-19,14.97
Northern Ireland,,2021-04-20,15.77
Northern Ireland,,2021-04-21,16.47
Northern Ireland,,2021-04-22,17.34
Northern Ireland,,2021-04-23,17.87
Northern Ireland,,2021-04-24,18.07
Northern Ireland,,2021-04-25,18.33
Northern Ireland,,2021-04-26,18.82
Northern Ireland,,2021-04-27,19.41
Northern Ireland,,2021-04-28,19.92
Northern Ireland,,2021-04-29,22.05
Northern Ireland,,2021-04-30,22.3
Northern Ireland,,2021-05-01,22.54
Northern Ireland,,2021-05-02,22.81
Northern Ireland,,2021-05-03,23.07
Northern Ireland,,2021-05-04,23.57
Northern Ireland,,2021-05-05,24.28
Northern Ireland,,2021-05-06,25
Northern Ireland,,2021-05-07,25.45
Northern Ireland,,2021-05-08,25.76
Northern Ireland,,2021-05-09,26.06
Northern Ireland,,2021-05-10,26.57
Northern Ireland,,2021-05-11,27.2
Northern Ireland,,2021-05-12,27.79
Northern Ireland,,2021-05-13,28.38
Northern Ireland,,2021-05-14,28.85
Northern Ireland,,2021-05-15,29.17
Northern Ireland,,2021-05-16,29.53
Northern Ireland,,2021-05-17,29.95
Northern Ireland,,2021-05-18,30.37
Northern Ireland,,2021-05-19,30.84
Northern Ireland,,2021-05-20,31.31
Northern Ireland,,2021-05-21,31.81
Northern Ireland,,2021-05-22,32.01
Northern Ireland,,2021-05-23,32.32
Northern Ireland,,2021-05-24,32.78
Northern Ireland,,2021-05-25,33.28
Northern Ireland,,2021-05-26,33.79
Northern Ireland,,2021-05-27,34.25
Norway,NOR,2021-01-12,0
Norway,NOR,2021-01-13,0
Norway,NOR,2021-01-14,0
Norway,NOR,2021-01-15,0
Norway,NOR,2021-01-16,0
Norway,NOR,2021-01-17,0
Norway,NOR,2021-01-18,0.01
Norway,NOR,2021-01-19,0.02
Norway,NOR,2021-01-20,0.03
Norway,NOR,2021-01-21,0.04
Norway,NOR,2021-01-22,0.04
Norway,NOR,2021-01-23,0.04
Norway,NOR,2021-01-24,0.04
Norway,NOR,2021-01-25,0.04
Norway,NOR,2021-01-26,0.08
Norway,NOR,2021-01-27,0.22
Norway,NOR,2021-01-28,0.35
Norway,NOR,2021-01-29,0.39
Norway,NOR,2021-01-30,0.39
Norway,NOR,2021-01-31,0.39
Norway,NOR,2021-02-01,0.4
Norway,NOR,2021-02-02,0.46
Norway,NOR,2021-02-03,0.62
Norway,NOR,2021-02-04,0.78
Norway,NOR,2021-02-05,0.87
Norway,NOR,2021-02-06,0.88
Norway,NOR,2021-02-07,0.89
Norway,NOR,2021-02-08,0.91
Norway,NOR,2021-02-09,0.97
Norway,NOR,2021-02-10,1.13
Norway,NOR,2021-02-11,1.29
Norway,NOR,2021-02-12,1.36
Norway,NOR,2021-02-13,1.37
Norway,NOR,2021-02-14,1.37
Norway,NOR,2021-02-15,1.38
Norway,NOR,2021-02-16,1.42
Norway,NOR,2021-02-17,1.62
Norway,NOR,2021-02-18,1.82
Norway,NOR,2021-02-19,1.91
Norway,NOR,2021-02-20,1.91
Norway,NOR,2021-02-21,1.91
Norway,NOR,2021-02-22,1.92
Norway,NOR,2021-02-23,2.01
Norway,NOR,2021-02-24,2.44
Norway,NOR,2021-02-25,2.92
Norway,NOR,2021-02-26,3.11
Norway,NOR,2021-02-27,3.11
Norway,NOR,2021-02-28,3.12
Norway,NOR,2021-03-01,3.12
Norway,NOR,2021-03-02,3.19
Norway,NOR,2021-03-03,3.53
Norway,NOR,2021-03-04,3.88
Norway,NOR,2021-03-05,4
Norway,NOR,2021-03-06,4.01
Norway,NOR,2021-03-07,4.01
Norway,NOR,2021-03-08,4.01
Norway,NOR,2021-03-09,4.09
Norway,NOR,2021-03-10,4.41
Norway,NOR,2021-03-11,4.73
Norway,NOR,2021-03-12,4.89
Norway,NOR,2021-03-13,4.89
Norway,NOR,2021-03-14,4.89
Norway,NOR,2021-03-15,4.9
Norway,NOR,2021-03-16,4.91
Norway,NOR,2021-03-17,4.95
Norway,NOR,2021-03-18,4.98
Norway,NOR,2021-03-19,5
Norway,NOR,2021-03-20,5
Norway,NOR,2021-03-21,5
Norway,NOR,2021-03-22,5
Norway,NOR,2021-03-23,5.02
Norway,NOR,2021-03-24,5.09
Norway,NOR,2021-03-25,5.13
Norway,NOR,2021-03-26,5.16
Norway,NOR,2021-03-27,5.16
Norway,NOR,2021-03-28,5.16
Norway,NOR,2021-03-29,5.16
Norway,NOR,2021-03-30,5.24
Norway,NOR,2021-03-31,5.38
Norway,NOR,2021-04-01,5.41
Norway,NOR,2021-04-02,5.42
Norway,NOR,2021-04-03,5.42
Norway,NOR,2021-04-04,5.42
Norway,NOR,2021-04-05,5.43
Norway,NOR,2021-04-06,5.47
Norway,NOR,2021-04-07,5.54
Norway,NOR,2021-04-08,5.62
Norway,NOR,2021-04-09,5.63
Norway,NOR,2021-04-10,5.63
Norway,NOR,2021-04-11,5.63
Norway,NOR,2021-04-12,5.63
Norway,NOR,2021-04-13,5.64
Norway,NOR,2021-04-14,5.67
Norway,NOR,2021-04-15,5.69
Norway,NOR,2021-04-16,5.71
Norway,NOR,2021-04-17,5.71
Norway,NOR,2021-04-18,5.71
Norway,NOR,2021-04-19,5.72
Norway,NOR,2021-04-20,5.73
Norway,NOR,2021-04-21,5.78
Norway,NOR,2021-04-22,5.83
Norway,NOR,2021-04-23,5.85
Norway,NOR,2021-04-24,5.85
Norway,NOR,2021-04-25,5.85
Norway,NOR,2021-04-26,5.86
Norway,NOR,2021-04-27,5.97
Norway,NOR,2021-04-28,6.43
Norway,NOR,2021-04-29,6.81
Norway,NOR,2021-04-30,6.96
Norway,NOR,2021-05-01,6.97
Norway,NOR,2021-05-02,6.97
Norway,NOR,2021-05-03,7
Norway,NOR,2021-05-04,7.22
Norway,NOR,2021-05-05,7.93
Norway,NOR,2021-05-06,8.59
Norway,NOR,2021-05-07,8.89
Norway,NOR,2021-05-08,8.9
Norway,NOR,2021-05-09,8.9
Norway,NOR,2021-05-10,9.02
Norway,NOR,2021-05-11,9.6
Norway,NOR,2021-05-12,10.58
Norway,NOR,2021-05-13,10.73
Norway,NOR,2021-05-14,10.88
Norway,NOR,2021-05-15,10.9
Norway,NOR,2021-05-16,10.92
Norway,NOR,2021-05-17,10.92
Norway,NOR,2021-05-18,11.35
Norway,NOR,2021-05-19,12.66
Norway,NOR,2021-05-20,13.9
Norway,NOR,2021-05-21,14.47
Norway,NOR,2021-05-22,14.48
Norway,NOR,2021-05-23,14.49
Norway,NOR,2021-05-24,14.54
Norway,NOR,2021-05-25,15.06
Norway,NOR,2021-05-26,16.58
Norway,NOR,2021-05-27,17.84
Oceania,,2021-02-10,0
Oceania,,2021-02-15,0
Oceania,,2021-02-16,0
Oceania,,2021-02-17,0
Oceania,,2021-02-18,0
Oceania,,2021-02-19,0
Oceania,,2021-02-20,0
Oceania,,2021-02-21,0
Oceania,,2021-02-22,0
Oceania,,2021-02-23,0.01
Oceania,,2021-02-24,0.01
Oceania,,2021-02-25,0.01
Oceania,,2021-02-26,0.01
Oceania,,2021-02-27,0.01
Oceania,,2021-02-28,0.01
Oceania,,2021-03-01,0.01
Oceania,,2021-03-02,0.01
Oceania,,2021-03-03,0.01
Oceania,,2021-03-04,0.01
Oceania,,2021-03-05,0.01
Oceania,,2021-03-06,0.01
Oceania,,2021-03-07,0.01
Oceania,,2021-03-08,0.01
Oceania,,2021-03-09,0.02
Oceania,,2021-03-10,0.02
Oceania,,2021-03-11,0.02
Oceania,,2021-03-12,0.02
Oceania,,2021-03-13,0.02
Oceania,,2021-03-14,0.02
Oceania,,2021-03-15,0.02
Oceania,,2021-03-16,0.02
Oceania,,2021-03-17,0.02
Oceania,,2021-03-18,0.02
Oceania,,2021-03-19,0.03
Oceania,,2021-03-20,0.03
Oceania,,2021-03-21,0.03
Oceania,,2021-03-22,0.03
Oceania,,2021-03-23,0.04
Oceania,,2021-03-24,0.04
Oceania,,2021-03-25,0.05
Oceania,,2021-03-26,0.05
